brand,brand_total_registered,brand_median_vehicle_age,brand_mean_vehicle_age,brand_median_mileage,brand_mean_mileage,brand_median_engine_cc,brand_median_power_kw,brand_median_mass_kg,brand_share_of_market,brand_share_over_10y,brand_share_over_200k_km,brand_automatic_share,brand_petrol_share,brand_diesel_share,brand_ev_share,brand_hybrid_share,brand_turbo_share
nsu,27,39.0,36.5,47497.0,48084.65217391304,995.0,41.0,720.0,1.0526061358360928e-05,0.6296296296296297,0.0,0.037037037037037,1.0,0.0,0.0,0.0,0.0
ford-elnagh,27,29.0,28.185185185185187,216413.0,229863.74074074076,2490.0,74.0,2550.0,1.0526061358360928e-05,1.0,0.5925925925925926,0.0,0.0,1.0,0.0,0.0,0.5555555555555556
mb-hymer,26,23.0,25.26923076923077,192514.0,212690.61538461535,2700.0,115.0,3085.0,1.013620723397719e-05,1.0,0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.8076923076923077
daf,26,50.0,36.10526315789474,59177.5,68353.33333333333,1100.0,88.55,790.0,1.013620723397719e-05,0.6153846153846154,0.0,0.2307692307692307,0.7307692307692307,0.2692307692307692,0.0,0.0,0.2692307692307692
volga,26,31.0,35.0,33277.0,39158.875,2440.0,68.0,1440.0,1.013620723397719e-05,0.9230769230769232,0.0,0.0,0.9615384615384616,0.0384615384615384,0.0,0.0,0.0
mercedes-benz-hymer,26,18.0,21.03846153846154,172864.5,166160.57692307694,2814.0,117.5,3205.0,1.013620723397719e-05,0.9230769230769232,0.3846153846153846,0.5769230769230769,0.0384615384615384,0.9615384615384616,0.0,0.0,0.8461538461538461
citroen-pössl,25,17.0,16.72,185018.0,189364.72,2198.0,88.0,2885.0,9.746353109593451e-06,0.96,0.44,0.0,0.0,1.0,0.0,0.0,1.0
fiat-capron,25,13.0,10.92,92479.0,93109.2,2287.0,96.0,2905.0,9.746353109593451e-06,0.68,0.04,0.08,0.0,1.0,0.0,0.0,1.0
hudson,25,13.5,16.75,47346.0,48066.13636363636,3810.0,75.0,1550.0,9.746353109593451e-06,0.48,0.0,0.24,1.0,0.0,0.0,0.0,0.0
fiat-mobilvetta,24,27.0,25.25,187594.0,194814.04166666663,2490.0,85.0,2707.5,9.356498985209714e-06,1.0,0.4583333333333333,0.0,0.0,1.0,0.0,0.0,0.8333333333333334
fiat-elnagh,24,24.5,22.875,162438.5,178403.95833333334,2287.0,72.0,2737.5,9.356498985209714e-06,1.0,0.375,0.0,0.0,1.0,0.0,0.0,1.0
fiat-matkaaja,24,36.0,35.30434782608695,207009.0,228799.4583333333,2440.0,68.0,2460.0,9.356498985209714e-06,0.9583333333333334,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.7083333333333334
voyah,23,1.0,0.782608695652174,28.0,771.047619047619,,,2415.0,8.966644860825976e-06,0.0,0.0,0.0434782608695652,0.0,0.0,1.0,0.0,0.0
niesmann-bischoff,23,5.0,6.173913043478261,54428.0,49279.17391304348,2287.0,130.0,3615.0,8.966644860825976e-06,0.1739130434782608,0.0,0.8695652173913043,0.0,1.0,0.0,0.0,0.9565217391304348
renault-knaus,23,18.0,18.130434782608692,134865.0,140742.13043478262,2460.0,84.0,3005.0,8.966644860825976e-06,1.0,0.0869565217391304,0.0,0.0,1.0,0.0,0.0,0.9565217391304348
morgan,23,37.0,32.57142857142857,46775.0,42207.27272727273,1994.0,89.0,900.0,8.966644860825976e-06,0.8260869565217391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-challenger,22,0.0,3.6818181818181817,800.5,28904.5,2184.0,103.0,2934.0,8.576790736442238e-06,0.1363636363636363,0.0,0.3636363636363636,0.0,1.0,0.0,0.0,1.0
dreamer,21,4.0,4.095238095238095,36987.0,35125.619047619046,2287.0,110.0,3088.0,8.1869366120585e-06,0.0,0.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0
nash,21,21.5,21.77777777777778,37375.0,40422.0,3100.0,60.0,1300.0,8.1869366120585e-06,0.6190476190476191,0.0,0.0476190476190476,1.0,0.0,0.0,0.0,0.0
ford-capron,20,16.0,16.35,142091.0,163110.0,2198.0,103.0,2790.0,7.797082487674762e-06,1.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0
etrusco,20,3.0,2.55,269.5,20112.75,2184.0,103.0,2803.0,7.797082487674762e-06,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.95
volkswagen-westfalia,19,29.0,28.05263157894737,288382.0,308181.2105263158,2370.0,57.0,2285.0,7.407228363291024e-06,1.0,0.9473684210526316,0.0,0.1052631578947368,0.8947368421052632,0.0,0.0,0.4736842105263157
vaz,19,43.0,33.26315789473684,50830.0,52913.47368421053,1300.0,53.0,1030.0,7.407228363291024e-06,0.7368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0526315789473684
elnagh,18,17.0,16.666666666666668,138697.5,148851.55555555556,2287.0,95.5,2943.5,7.017374238907286e-06,1.0,0.1666666666666666,0.0,0.0,1.0,0.0,0.0,0.9444444444444444
morris-cooper,18,30.0,38.06666666666667,8395.0,14533.333333333334,1270.0,57.0,650.0,7.017374238907286e-06,0.8333333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aion,18,0.0,0.0,,,,,1955.0,7.017374238907286e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
alpina,18,13.0,14.944444444444445,186936.5,190276.5555555556,2979.0,257.0,1767.5,7.017374238907286e-06,0.7777777777777778,0.3888888888888889,0.7222222222222222,0.5,0.5,0.0,0.0,0.8333333333333334
fiat-rapido,17,13.0,12.941176470588236,102797.0,94501.88235294116,2287.0,109.0,3111.0,6.627520114523547e-06,0.7647058823529411,0.0,0.2352941176470588,0.0,1.0,0.0,0.0,0.8235294117647058
,17,15.0,16.58823529411765,140431.5,163669.4375,2287.0,96.0,2783.0,6.627520114523547e-06,0.7647058823529411,0.2352941176470588,0.2941176470588235,0.1764705882352941,0.6470588235294118,0.1764705882352941,0.0588235294117647,0.6470588235294118
dkw,17,60.0,41.66666666666666,52032.0,45356.69230769231,890.0,29.0,730.0,6.627520114523547e-06,0.8235294117647058,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ford-challenger,16,17.0,17.4375,160566.5,165309.4375,2198.0,99.5,2813.0,6.23766599013981e-06,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.9375
edsel,16,13.0,23.33333333333333,57457.0,48727.93333333333,5900.0,221.5,1845.0,6.23766599013981e-06,0.6875,0.0,0.6875,1.0,0.0,0.0,0.0,0.0
zastava,16,45.0,40.888888888888886,43774.0,42372.0,767.0,23.75,610.0,6.23766599013981e-06,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
seres,16,0.0,0.4375,20.5,313.1875,,430.0,2360.0,6.23766599013981e-06,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0
mb-adria,16,21.0,21.0625,209127.5,211151.8125,2680.0,115.0,3045.0,6.23766599013981e-06,1.0,0.625,0.0,0.0,1.0,0.0,0.0,1.0
lamborghini,16,23.5,28.4375,63736.0,58255.46666666667,5060.5,382.0,1570.0,6.23766599013981e-06,0.875,0.0,0.375,1.0,0.0,0.0,0.0,0.125
lloyd,16,63.5,50.9375,67094.5,67840.375,600.0,21.6,600.0,6.23766599013981e-06,0.9375,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-bürstner,16,15.0,15.625,145759.0,139644.25,2287.0,96.0,3035.0,6.23766599013981e-06,1.0,0.0625,0.1875,0.0,1.0,0.0,0.0,1.0
concorde,15,9.0,9.533333333333331,113280.0,92502.28571428572,2998.5,155.0,4455.0,5.847811865756071e-06,0.4666666666666667,0.0,0.7333333333333333,0.0,1.0,0.0,0.0,1.0
ford-carado,15,17.0,16.8,218780.0,244772.3333333333,2198.0,103.0,2790.0,5.847811865756071e-06,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0
faw,15,1.0,1.5333333333333334,2312.0,6165.4,,,2735.0,5.847811865756071e-06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
emw,14,12.5,22.2,5670.0,30314.90909090909,1971.0,42.0,1150.0,5.457957741372334e-06,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-sharky,14,19.0,17.785714285714285,131588.5,132795.7142857143,2239.0,77.5,2485.0,5.457957741372334e-06,1.0,0.0,0.0714285714285714,0.0,1.0,0.0,0.0,1.0
ford-tcmobile,14,17.5,17.5,169292.5,168999.14285714287,2190.0,96.0,3042.5,5.457957741372334e-06,1.0,0.0714285714285714,0.0,0.0,1.0,0.0,0.0,1.0
vw-matkaaja,13,36.0,36.0,144468.0,140660.53846153847,2100.0,75.0,1920.0,5.068103616988595e-06,1.0,0.0769230769230769,0.0,0.5384615384615384,0.4615384615384615,0.0,0.0,0.3076923076923077
pilote,13,5.0,4.0,22217.5,22581.666666666668,2287.0,110.0,3060.0,5.068103616988595e-06,0.0,0.0,0.7692307692307693,0.0,1.0,0.0,0.0,1.0
ford-burstner,13,17.0,16.307692307692307,144195.0,164763.23076923078,2198.0,103.0,2820.0,5.068103616988595e-06,1.0,0.2307692307692307,0.0,0.0,1.0,0.0,0.0,1.0
steyr-puch,12,25.0,29.90909090909091,34750.0,38885.41666666666,640.0,,567.5,4.678249492604857e-06,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
goggomobil,12,62.0,43.833333333333336,64751.0,56175.5,690.0,22.0,670.0,4.678249492604857e-06,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
volkswagen-karmann,11,19.0,25.09090909090909,97022.0,106766.81818181818,1584.0,57.0,950.0,4.288395368221119e-06,0.8181818181818182,0.2727272727272727,0.0,0.6363636363636364,0.3636363636363636,0.0,0.0,0.2727272727272727
fiat-carado,11,13.0,13.0,118814.0,122696.63636363635,2287.0,95.5,2850.0,4.288395368221119e-06,0.9090909090909092,0.1818181818181818,0.0,0.0,1.0,0.0,0.0,1.0
fiat-chausson,11,20.0,14.909090909090908,142273.0,129308.27272727272,2286.0,94.0,2863.0,4.288395368221119e-06,0.7272727272727273,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-hymer,11,36.0,36.09090909090909,223965.0,212158.0,2500.0,70.0,2330.0,4.288395368221119e-06,1.0,0.6363636363636364,0.0,0.0,1.0,0.0,0.0,0.1818181818181818
fiat-tec,11,15.0,16.181818181818183,145641.0,133523.45454545456,2287.0,95.5,2930.0,4.288395368221119e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
dfsk,11,0.0,0.3636363636363636,24.5,1795.6,1498.0,75.0,1895.0,4.288395368221119e-06,0.0,0.0,0.3636363636363636,0.7272727272727273,0.0,0.0909090909090909,0.9090909090909092,0.0
sunlight,11,6.0,5.181818181818182,52426.0,55830.27272727273,2287.0,103.0,2795.0,4.288395368221119e-06,0.0,0.0,0.1818181818181818,0.0,1.0,0.0,0.0,1.0
ford-lmc,10,18.0,17.6,174490.0,165748.3,2401.0,103.0,3154.0,3.898541243837381e-06,1.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0
bravia,10,6.0,5.6,73664.0,71983.55555555556,1997.0,108.0,2940.0,3.898541243837381e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
fiat-frankia,10,27.0,28.1,234612.5,237109.1,2495.0,85.0,2727.5,3.898541243837381e-06,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.9
american,10,52.0,43.42857142857143,63971.5,89021.7,5175.0,94.0,1520.0,3.898541243837381e-06,0.7,0.1,0.3,1.0,0.0,0.0,0.0,0.0
jac,10,0.0,0.3,,,,,1520.0,3.898541243837381e-06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
standard,10,46.5,44.5,54843.0,53591.444444444445,2089.0,50.0,1270.0,3.898541243837381e-06,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
renault-dethlef,10,19.0,19.0,169737.0,169117.9,2705.0,94.0,3070.0,3.898541243837381e-06,1.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0
peugeot-eura-mobil,10,35.0,35.3,193876.0,185687.8,2500.0,70.0,2535.0,3.898541243837381e-06,1.0,0.3,0.0,0.0,1.0,0.0,0.0,0.9
fiat-pilote,10,31.5,25.0,183718.0,207832.0,2440.0,70.0,2770.0,3.898541243837381e-06,0.8,0.4,0.2,0.1,0.9,0.0,0.0,0.7
karmann,10,2.5,3.7,79.0,16709.7,1995.0,125.0,3017.0,3.898541243837381e-06,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
kaiser,10,34.0,38.8,34015.0,54505.0,3707.5,87.0,1590.0,3.898541243837381e-06,1.0,0.1,0.3,1.0,0.0,0.0,0.0,0.0
vw-swift,9,30.0,29.55555555555556,235291.0,238223.0,2370.0,57.0,2480.0,3.508687119453643e-06,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.2222222222222222
ford-ci,9,8.0,15.333333333333334,126458.0,122996.44444444444,1995.0,125.0,3017.0,3.508687119453643e-06,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,1.0,0.0,0.0,0.7777777777777778
amc,9,12.0,22.22222222222222,51773.0,54985.22222222222,5354.0,170.0,1600.0,3.508687119453643e-06,0.5555555555555556,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.0
ldv,9,4.0,4.111111111111111,67856.0,59302.88888888889,,,1885.0,3.508687119453643e-06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ford-tec,9,16.0,15.77777777777778,178031.0,164911.66666666666,2198.0,103.0,2814.0,3.508687119453643e-06,1.0,0.3333333333333333,0.0,0.0,0.8888888888888888,0.0,0.0,0.8888888888888888
renault-dethleffs,9,17.0,17.0,135092.0,141671.55555555556,2464.0,107.0,3105.0,3.508687119453643e-06,1.0,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,1.0
skywell,9,1.0,0.7777777777777778,35.0,4267.777777777777,,,2005.0,3.508687119453643e-06,0.0,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0
austin cooper,9,58.0,46.142857142857146,29034.0,36216.75,1070.0,54.0,640.0,3.508687119453643e-06,0.7777777777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0
panhard,9,63.0,46.44444444444444,69066.0,58550.11111111111,850.0,31.0,850.0,3.508687119453643e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-adriamobil,9,21.0,20.33333333333333,198958.0,196868.66666666663,2800.0,94.0,2989.0,3.508687119453643e-06,1.0,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,1.0
knaus tabbert ag,9,0.0,0.1111111111111111,620.0,1957.555555555556,2184.0,103.0,2670.0,3.508687119453643e-06,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
mb-eura mobil,9,24.0,24.77777777777778,207383.0,218837.22222222225,2690.0,115.0,3180.0,3.508687119453643e-06,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.8888888888888888
chrysler-sunbeam,8,47.0,46.5,39189.5,41313.75,1590.0,50.0,895.0,3.118832995069905e-06,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mercedes benz-dethleffs,8,16.0,14.125,173617.5,158937.25,2148.0,120.0,3035.0,3.118832995069905e-06,0.875,0.125,0.5,0.0,1.0,0.0,0.0,1.0
de tomaso,8,43.0,33.285714285714285,70454.5,59010.5,5763.0,246.0,1400.0,3.118832995069905e-06,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mclaren,8,1.5,2.25,3169.0,5947.571428571428,2993.0,430.0,1573.0,3.118832995069905e-06,0.0,0.0,1.0,1.0,0.0,0.0,0.875,0.625
fiat-euramobil,8,19.0,21.125,177932.0,201320.125,2288.5,89.0,2874.0,3.118832995069905e-06,1.0,0.375,0.0,0.0,1.0,0.0,0.0,0.875
hundai,8,5.0,5.0,40734.0,56405.857142857145,1580.0,77.2,1465.0,3.118832995069905e-06,0.0,0.0,0.5,0.625,0.0,0.25,0.625,0.125
jensen,8,38.5,34.75,51301.5,49974.125,6283.0,219.0,1683.5,3.118832995069905e-06,0.875,0.0,0.125,1.0,0.0,0.0,0.0,0.0
gac,8,0.0,0.0,11.0,163.75,,,1955.0,3.118832995069905e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
leyland,7,47.0,47.285714285714285,37799.0,39929.16666666666,1790.0,60.0,1180.0,2.728978870686167e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
chausson,7,6.0,5.142857142857143,70778.0,88300.83333333333,2287.0,96.0,2955.0,2.728978870686167e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571
westfalia,7,10.0,9.714285714285714,84010.0,77706.42857142857,2198.0,110.0,2535.0,2.728978870686167e-06,0.4285714285714285,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,1.0
desoto,7,13.0,18.0,59247.0,58734.142857142855,4770.0,113.5,1850.0,2.728978870686167e-06,0.8571428571428571,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
acura,7,15.0,15.857142857142858,158449.0,165907.7142857143,2300.0,176.0,1788.0,2.728978870686167e-06,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.0,0.0,0.0,0.1428571428571428
donau,7,43.5,43.5,67163.5,171480.0,900.0,33.0,920.0,2.728978870686167e-06,0.5714285714285714,0.1428571428571428,0.0,1.0,0.0,0.0,0.0,0.0
autocaravans rimor s.p.a,7,16.0,15.285714285714286,208304.0,198728.0,2287.0,103.0,2963.0,2.728978870686167e-06,0.8571428571428571,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
cuby,7,6.0,5.571428571428571,328147.0,319140.28571428574,2987.0,140.0,2890.0,2.728978870686167e-06,0.0,0.5714285714285714,0.8571428571428571,0.0,1.0,0.0,0.0,1.0
iveco-carthago,7,14.0,14.428571428571429,140371.5,139533.33333333334,2998.0,125.0,4417.5,2.728978870686167e-06,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.0,1.0,0.0,0.0,1.0
de lorean,7,12.0,15.857142857142858,24759.0,24920.0,2849.0,105.0,1290.0,2.728978870686167e-06,0.5714285714285714,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
citroen-hymer,7,35.0,35.0,242510.0,235817.2857142857,2500.0,70.0,2440.0,2.728978870686167e-06,1.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.5714285714285714
auburn,7,16.0,15.0,11033.5,23856.5,4402.0,84.5,1680.0,2.728978870686167e-06,0.5714285714285714,0.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0
commer,7,45.0,43.25,84776.5,69212.16666666667,1390.0,37.0,950.0,2.728978870686167e-06,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0
fiat-sea,7,18.0,18.285714285714285,167568.0,150948.57142857142,2287.0,94.0,2705.0,2.728978870686167e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
mercedes-benz-automet,7,6.0,6.285714285714286,340621.0,317941.71428571426,2143.0,105.0,2840.0,2.728978870686167e-06,0.0,0.8571428571428571,1.0,0.0,1.0,0.0,0.0,1.0
essex,7,20.0,20.75,61458.5,49107.0,2600.0,40.0,1160.0,2.728978870686167e-06,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428
adler,7,17.0,14.0,19554.0,20377.6,998.0,24.0,850.0,2.728978870686167e-06,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sea,6,16.0,16.5,108081.0,109180.16666666669,2287.0,94.75,2775.0,2.3391247463024284e-06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
reo,6,17.0,21.4,51802.0,35230.666666666664,3515.0,38.5,1412.5,2.3391247463024284e-06,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
caterham,6,35.5,35.333333333333336,36731.5,36036.333333333336,1700.0,99.5,600.0,2.3391247463024284e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
puch,6,34.0,34.666666666666664,30922.5,69207.83333333333,2290.0,85.0,2090.0,2.3391247463024284e-06,1.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0,0.0,0.0
bmw alpina,6,23.5,23.0,187660.5,189665.8333333333,2984.5,224.5,1665.0,2.3391247463024284e-06,0.8333333333333334,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666
volvo-nilsson,6,23.0,23.166666666666668,231922.5,212160.66666666663,2430.0,125.0,1694.0,2.3391247463024284e-06,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0
mclouis,6,14.0,12.0,121216.0,111657.66666666669,2287.0,95.5,2942.5,2.3391247463024284e-06,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ford dethleffs,6,18.0,18.166666666666668,168895.0,172308.33333333334,2400.0,102.0,3000.0,2.3391247463024284e-06,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0
