part_name,price,quality_grade,year,oem_number,engine_code,mileage,brand,model,category,subcategory
ABS Hydraulikoneisto 1Z,200.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,230.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,200.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,200.0,A2,2005-2013,1K0614517,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,200.0,A2,1996-2011,1C0907379,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,171.0,A2,2013-2020,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,180.0,A2,1996-2011,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,195.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,180.0,A2,2013-2020,5Q0614517,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 5E,180.0,A2,2013-2020,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,160.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,200.0,A2,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,120.0,A3,2005-2013,1K0614517,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1Z,150.0,A3,2005-2013,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
ABS Hydraulikoneisto 1U,150.0,A2,1996-2011,,,,Skoda,Octavia,Jarrut,ABS Hydraulikoneisto
