model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_022,raw,65,132.2864854487893,280.0720504193833,0.804708691402207,53.7815161119668
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_001,raw,62,133.39830667509847,279.67823277319053,0.8052575151154397,54.28997628894157
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_013,raw,61,133.59194205035956,303.6166258308588,0.7704937733055033,52.20194126346472
random_forest,trusted_recommended_features_without_listing_dates,random_search_001,raw,66,134.23493468875964,285.8829287921827,0.7965208948252052,53.729389419909104
random_forest,trusted_manual_all_features_set,random_search_001,raw,63,134.68542732096745,290.23153849668205,0.7902835093338142,53.83102198794398
random_forest,trusted_recommended_features,random_search_001,raw,67,134.9236649991064,290.1328453066053,0.7904261132043423,53.93483483524405
random_forest,trusted_manual_all_features_set,log_reference,log,63,134.96167862729578,371.42630862368986,0.6565300886114829,27.786920118856756
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_001,raw,61,135.53005615385146,290.3359271281197,0.7901326232202328,54.48658463146828
random_forest,trusted_recommended_features,log_reference,log,67,135.59245168352786,369.17704039081946,0.6606774348622575,27.160318796818796
random_forest,trusted_recommended_features_without_oem_number,random_search_001,raw,66,136.01972453099194,289.7939736240565,0.7909153868754626,54.59385037268979
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_001,raw,65,136.21814206898253,290.83406464128643,0.7894118547110043,54.70483289380986
random_forest,trusted_extended_traficom_stack,log_reference,log,62,137.41861362234377,384.57469812145064,0.6317821911241419,28.011056749678232
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,log_reference,log,65,138.60573278649224,386.2488756512667,0.6285692714313065,31.297136169578764
random_forest,trusted_extended_traficom_stack_without_oem_number,log_reference,log,61,140.58498270850177,394.0318495321471,0.6134496880058606,30.56200049740731
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_020,raw,62,142.39688608338525,303.5394202439036,0.7706104791019796,58.39975889253339
random_forest,trusted_manual_all_features_set_without_oem_number,log_reference,log,62,142.43406746557073,404.29264479251015,0.593055620605226,30.635448578401224
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_015,log,65,142.45899040276566,364.9512097720584,0.6684011704143876,44.87905942261432
random_forest,trusted_extended_traficom_stack,random_search_015,log,62,142.5629722467181,362.9264342808816,0.6720704316244805,46.46029679706755
random_forest,trusted_recommended_features_without_listing_dates,log_reference,log,66,142.57998375763302,400.04045395078896,0.6015707658855418,27.188638388213022
random_forest,trusted_recommended_features_without_listing_dates,random_search_020,raw,66,142.59842295895226,304.00200299355396,0.7699107842134609,60.24086925591445
random_forest,trusted_recommended_features,random_search_020,raw,67,142.74198479814768,307.3388641935821,0.7648319393814482,58.25036744771322
random_forest,trusted_recommended_features_without_listing_dates,random_search_015,log,66,142.7586980527095,363.16794103228017,0.6716338497287346,44.96887604660367
random_forest,trusted_recommended_features_without_oem_number,log_reference,log,66,143.01654478972992,405.72041683336636,0.590176271864173,31.126890991271836
random_forest,trusted_recommended_features_without_oem_number,random_search_020,raw,66,143.46218052263768,305.8191434327118,0.7671518944536118,57.379035920193694
random_forest,trusted_extended_traficom_stack,random_search_020,raw,62,143.60895101463774,308.9094054863732,0.7624223200096234,57.43082532507165
random_forest,trusted_manual_all_features_set,random_search_020,raw,63,143.892042862433,315.11897016853254,0.7527749515158618,57.684064587780846
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_015,log,62,144.0087653725616,366.64685591247616,0.6653126452230473,44.6394710741931
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_020,raw,61,144.74940978729433,315.8692616172233,0.7515962750019205,59.27193599915998
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_020,raw,65,145.23713295162446,315.3641499596848,0.7523900926388876,59.278700020140235
random_forest,trusted_recommended_features,random_search_015,log,67,145.75765274697142,373.62808574077195,0.6524459101742106,45.495551410729576
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_015,log,61,146.1644832965669,376.2813139335223,0.647492243565386,45.197078396226516
random_forest,trusted_manual_all_features_set,random_search_032,log,63,146.65451564661925,432.38041380028636,0.5345474656062175,24.897941791022838
random_forest,trusted_manual_all_features_set,random_search_015,log,63,146.70845658656654,378.27643343454235,0.6437441987950488,44.940436620051
random_forest,trusted_recommended_features,random_search_032,log,67,147.47484111772815,438.7754239422395,0.5206773378110993,25.523201699870015
random_forest,trusted_recommended_features_without_listing_dates,random_search_032,log,66,148.6491797856588,439.078121250997,0.5200157705566656,25.327031424731146
random_forest,trusted_recommended_features_without_listing_dates,log_half_features_leaf_1,log,66,149.279895266568,446.75119485393446,0.5030933381982674,25.950064516679447
random_forest,trusted_extended_traficom_stack,log_half_features_leaf_1,log,62,149.3309256438785,457.00420823039457,0.4800234332882486,24.923233050692197
random_forest,trusted_manual_all_features_set,log_half_features_leaf_1,log,63,149.8365219322577,452.8529944079439,0.4894269806209921,25.081640465568057
random_forest,trusted_recommended_features_without_oem_number,random_search_015,log,66,150.89828995120615,390.3540185267759,0.6206320105415821,44.25717715410124
random_forest,trusted_extended_traficom_stack,random_search_032,log,62,150.9938231177169,454.76412249482627,0.4851084515586659,26.000652878028447
random_forest,trusted_manual_all_features_set_without_oem_number,log_half_features_leaf_1,log,62,151.1238049461738,451.9833820278239,0.49138600183755177,29.986553621915622
random_forest,trusted_recommended_features,log_half_features_leaf_1,log,67,151.22823703987822,454.33995332923,0.48606850646956756,25.18642518349859
random_forest,trusted_extended_traficom_stack_without_oem_number,log_half_features_leaf_1,log,61,151.62151429925734,458.62571655098844,0.4763270028889034,28.96051745127432
random_forest,trusted_recommended_features_without_listing_dates_without_oem_number,random_search_032,log,65,151.78813710598195,451.3377499972236,0.4928380151963643,29.025255414861576
random_forest,trusted_recommended_features_without_oem_number,log_half_features_leaf_1,log,66,151.8347256829165,464.27984531695324,0.4633352924676337,29.243008197831188
random_forest,trusted_extended_traficom_stack_without_oem_number,random_search_032,log,61,153.06646849556242,461.0571378991796,0.4707597405135129,29.041384975859472
random_forest,trusted_recommended_features_without_oem_number,random_search_032,log,66,153.23539225575328,460.8258063454398,0.47129069100689636,29.331259716898042
random_forest,trusted_manual_all_features_set_without_oem_number,random_search_032,log,62,154.3230147779739,462.00819435876787,0.4685740829819818,29.414394708087684
random_forest,trusted_manual_all_features_set,random_search_027,log,63,154.48824146419483,478.62506172906365,0.4296594573844752,27.48910098908033
random_forest,trusted_recommended_features,random_search_027,log,67,154.6606505900079,479.42541646721554,0.42775042064687285,24.386195923758294
random_forest,trusted_extended_traficom_stack,log_half_features_leaf_2,log,62,155.45745305853234,490.6932008710488,0.40053552073069476,25.505585215918003
random_forest,trusted_extended_traficom_stack,random_search_027,log,62,155.57096585238145,487.2946849221315,0.4088104856512218,25.494593245327337
random_forest,trusted_recommended_features_without_listing_dates,random_search_027,log,66,155.79310459838854,487.95365616543654,0.40721046695686247,26.3603917436589
random_forest,trusted_recommended_features,log_half_features_leaf_2,log,67,156.11752533146515,492.23498696625916,0.3967624991605768,25.901107796207782
