seed,distribution_column,value,train_count,train_pct,validation_count,validation_pct,test_count,test_pct,total_count,max_pct_gap
21,subcategory,tank transmitters,55,0.6931316950220542,6,0.35294117647058826,32,1.8979833926453145,93,1.5450422161747261
21,subcategory,either side front,75,0.945179584120983,18,1.0588235294117647,0,0.0,93,1.0588235294117647
21,subcategory,pulley,74,0.9325771896660365,13,0.7647058823529412,6,0.3558718861209964,93,0.5767053035450401
21,subcategory,carbon canister,36,0.4536862003780718,44,2.588235294117647,12,0.7117437722419928,92,2.1345490937395755
21,subcategory,parkeringshjälp frontsensor,73,0.9199747952110902,19,1.1176470588235294,0,0.0,92,1.1176470588235294
21,subcategory,control unit xenon,56,0.7057340894770006,18,1.0588235294117647,18,1.0676156583629894,92,0.3618815688859889
21,subcategory,piston / rod,55,0.6931316950220542,0,0.0,36,2.135231316725979,91,2.135231316725979
21,subcategory,sump,24,0.30245746691871456,6,0.35294117647058826,60,3.558718861209965,90,3.2562613942912506
21,subcategory,rubber bellow / tube,66,0.831758034026465,0,0.0,24,1.4234875444839856,90,1.4234875444839856
21,subcategory,throttle housing,47,0.5923125393824826,18,1.0588235294117647,25,1.482799525504152,90,0.8904869861216693
21,subcategory,turbo aggregate,78,0.9829867674858223,0,0.0,0,0.0,78,0.9829867674858223
21,subcategory,fuel tank injection,72,0.9073724007561436,0,0.0,6,0.3558718861209964,78,0.9073724007561436
21,subcategory,central lock control unit,72,0.9073724007561436,0,0.0,1,0.05931198102016608,73,0.9073724007561436
21,subcategory,sensor abs,33,0.4158790170132325,0,0.0,37,2.1945432977461445,70,2.1945432977461445
21,subcategory,kamera utvändig,58,0.7309388783868935,6,0.35294117647058826,6,0.3558718861209964,70,0.3779977019163053
21,subcategory,fuel filter / holder,30,0.3780718336483932,37,2.176470588235294,1,0.05931198102016608,68,2.117158607215128
21,subcategory,sensor steering,66,0.831758034026465,0,0.0,0,0.0,66,0.831758034026465
21,subcategory,diesel injection pump,10,0.1260239445494644,19,1.1176470588235294,35,2.0759193357058123,64,1.949895391156348
21,subcategory,komfort styrdon,0,0.0,18,1.0588235294117647,42,2.491103202846975,60,2.491103202846975
21,subcategory,battery cable,30,0.3780718336483932,0,0.0,30,1.7793594306049825,60,1.7793594306049825
21,subcategory,sensor ac inner temperature,30,0.3780718336483932,30,1.7647058823529411,0,0.0,60,1.7647058823529411
21,subcategory,fly wheel manual,12,0.15122873345935728,18,1.0588235294117647,30,1.7793594306049825,60,1.6281306971456253
21,subcategory,parking control unit,36,0.4536862003780718,0,0.0,24,1.4234875444839856,60,1.4234875444839856
21,subcategory,ignition diesel relay,30,0.3780718336483932,24,1.411764705882353,6,0.3558718861209964,60,1.0558928197613566
21,subcategory,adaptiv farthållare sensor,60,0.7561436672967864,0,0.0,0,0.0,60,0.7561436672967864
21,subcategory,rear gear / diff.,60,0.7561436672967864,0,0.0,0,0.0,60,0.7561436672967864
21,subcategory,signal horn,60,0.7561436672967864,0,0.0,0,0.0,60,0.7561436672967864
21,subcategory,gear distributor box,36,0.4536862003780718,6,0.35294117647058826,18,1.0676156583629894,60,0.7146744818924011
21,subcategory,either side rear,48,0.6049149338374291,0,0.0,12,0.7117437722419928,60,0.7117437722419928
21,subcategory,avgas temperaturgivare,48,0.6049149338374291,12,0.7058823529411765,0,0.0,60,0.7058823529411765
21,subcategory,battery box / fixing / holder,48,0.6049149338374291,12,0.7058823529411765,0,0.0,60,0.7058823529411765
21,subcategory,load air pressure transmitters,36,0.4536862003780718,18,1.0588235294117647,6,0.3558718861209964,60,0.7029516432907683
21,subcategory,belt tensioner for fan belt,54,0.6805293005671078,6,0.35294117647058826,0,0.0,60,0.6805293005671078
21,subcategory,valve cap,54,0.6805293005671078,0,0.0,6,0.3558718861209964,60,0.6805293005671078
21,subcategory,diesel tank,42,0.5293005671077505,6,0.35294117647058826,12,0.7117437722419928,60,0.35880259577140455
21,subcategory,ljusinställning lägesgivare,35,0.4410838059231254,13,0.7647058823529412,12,0.7117437722419928,60,0.32362207642981583
21,subcategory,dörr styrenhet,36,0.4536862003780718,12,0.7058823529411765,12,0.7117437722419928,60,0.25805757186392103
21,subcategory,inter axle compl.,53,0.6679269061121613,6,0.35294117647058826,0,0.0,59,0.6679269061121613
21,subcategory,cam belt / transmission cap,45,0.5671077504725899,6,0.35294117647058826,6,0.3558718861209964,57,0.21416657400200162
