model_type,selection_mode,feature_variant,config_name,target_mode,feature_count,best_iteration_mean,cv_mean_MAE,cv_std_MAE,cv_mean_RMSE,cv_std_RMSE,cv_mean_R2,cv_std_R2,cv_mean_median_AE,cv_std_median_AE,cv_folds
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_053,raw,66,844.75,45.705352316916816,7.3481411863589,119.61853853698551,41.39266384730762,0.9583163857228831,0.024174315869973276,17.67357139587402,1.1514670231438655,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_023,raw,66,910.5,45.9263055839516,7.14796153270997,112.17444275209118,42.19845228475941,0.9629432105002478,0.023932155797953047,18.501062393188484,1.4956665167374927,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_061,raw,62,1555.25,45.99837323493394,5.724033225101939,106.16354867437812,29.92939644261438,0.9676055307941259,0.015003938087145003,21.060908126831055,1.540657177614319,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_044,log,39,1571.25,46.05940341764217,9.467109959712465,155.8144239652267,59.29839913039656,0.9273612526849331,0.04831484125046693,14.619224544898804,1.4207470417298094,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_015,raw,39,766.75,46.06859334953665,7.055890921391336,103.06591418524538,28.19305139448524,0.9694245098763827,0.013954999532082775,19.018452835083007,0.8168656311658864,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_023,raw,67,839.5,46.134237655020215,6.7657674801051035,114.46544472538916,42.15283833041901,0.9615248828854666,0.0242420953484282,18.36481399536133,1.1147031573422777,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_054,raw,67,1570.75,46.164787914076314,9.675087069394044,125.32239558993777,56.680987315038124,0.9519502806140258,0.036312865775576804,16.480659103393556,1.6857572852845533,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_054,raw,66,1584.75,46.25516469997957,9.799336650080816,124.66056718091858,57.46441755782167,0.9522112984438506,0.03678262224671832,16.392723846435544,1.443123743527756,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_054,raw,62,1469.0,46.31979190777411,10.29755855308367,124.68893071888053,57.352227451902365,0.9521104660912652,0.03598044211979381,16.380035400390625,0.8876375475533832,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_061,raw,67,1684.0,46.413416262411566,5.990686325177397,106.61707943265708,32.65111442442974,0.9672365166513385,0.016859261906449374,20.728720092773433,1.1822814383119864,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_009,log,65,620.5,46.48886516699988,11.998351154472155,163.0036966548338,68.63898416026285,0.9179096038982143,0.05466423259755813,13.085599702593072,0.6562452365306799,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_054,raw,63,1451.5,46.55040876148769,10.472764841359771,124.82346301158964,57.152970488332805,0.9520774389252968,0.03593436038414481,16.519702529907228,0.7601386245033933,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_071,raw,66,2087.25,46.564358202247654,6.002983054220138,108.839812688518,34.17406088041569,0.9660565523284848,0.018029128863749556,19.056604385375977,1.6290318558978585,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_061,raw,40,1692.5,46.591378236242285,5.792362824266675,107.79056200051657,29.70993289344906,0.9667367617591038,0.015009456482428027,21.3740348815918,1.7071760504056348,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_061,raw,66,1781.25,46.64254879746215,6.103335764397541,107.0868699706248,33.2189773853937,0.9668795380493143,0.01728579131235953,21.256353759765624,1.1334448954560072,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_054,raw,40,1602.5,46.714093884777085,10.339396346789618,125.69546898315102,57.88759857955854,0.9513738956305396,0.03682180089709178,16.91248016357421,1.1701238099592375,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_071,raw,67,2234.25,46.72856491192573,6.143840194044012,109.13876746683499,34.486763550773894,0.9658648970546206,0.01825444114257447,19.27508010864254,1.3846928056803514,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_065,raw,62,1607.5,46.75360974493279,4.200393972988584,98.24965150926116,17.004535877209427,0.9731591147617442,0.007058510730036697,20.34996833801269,1.4367509445766127,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_011,raw,39,2085.25,46.770995205794726,7.684315588290124,107.69395961398394,37.21257497372407,0.9660042369021293,0.01954934740263747,19.136499404907227,1.3461226810694815,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_044,log,65,1442.5,46.89436129205167,11.588006995400255,151.80242606382183,61.881514673466604,0.9302624523841139,0.049478167998844844,14.491530591855364,1.3789766448645593,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,log_sqerror_balanced,log,39,1017.25,46.89724678400075,10.90347369009095,171.09442959106008,69.84243719137766,0.9103369662631609,0.0593462644903067,13.70794304701338,0.5550205049689102,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_065,raw,63,1638.5,46.957358702966445,4.577535500748381,98.03409135853877,17.288009370912327,0.9732541512390048,0.0072126456242830855,20.118701553344728,1.5371458550190358,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_026,log,39,910.0,47.026127087773595,8.732133369038081,158.18147520831803,59.768921959759936,0.9248093491681233,0.048077386303062714,14.433056216125376,1.275922083865539,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_065,raw,40,1712.5,47.05430510586769,4.393878606743291,100.0253060034022,17.374653093699077,0.9719833014300913,0.007897225895722547,21.226880264282222,0.9741991829885837,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_061,raw,63,1394.5,47.15313190147831,5.044473710952919,107.22205127528733,28.805418553672958,0.9669304946112255,0.014686355555017058,22.52895622253418,1.9730600876066324,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_058,log,39,523.75,47.27360576991933,13.338858409845471,169.9417779500079,80.80425173926349,0.9086447195948573,0.06991094559271223,12.753194005017662,1.1089984119098744,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_071,raw,62,1916.25,47.30393111758438,6.624422111026725,111.3757202832793,37.94281799610251,0.9640986902765192,0.020854157015096457,19.59883346557617,1.0890355621565724,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_015,raw,66,1199.75,47.41336870788194,5.573636759165344,106.67960263883128,30.36803366325889,0.9671018425406638,0.014936559038513474,20.46615104675293,1.2189942473185615,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_015,raw,67,1235.0,47.525523522959766,5.105714332062471,107.2847006632277,29.52442244371784,0.9667782475372124,0.014657109022172519,21.030616760253906,1.1164783115454362,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,log_sqerror_balanced,log,65,1023.0,47.68018234381963,11.279796066555816,167.1798951255418,69.11705248548267,0.9143024580365412,0.05918103725027685,14.129690119519521,0.8272674428790163,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_071,raw,63,1856.0,47.769819264940544,6.3444356925883,111.58153367353489,37.8923392441721,0.9639804186754989,0.02086214675881058,20.407951354980476,1.142984693593989,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_071,raw,40,1864.0,47.79444670576626,6.836798566670361,112.64377016903596,39.01041369625612,0.9631119452017232,0.02188916216167394,20.447082519531257,1.7167258129094252,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_035,raw,39,1588.0,48.109394927770744,7.9121486537959616,146.6038438927421,50.23963577018154,0.935300488283942,0.03692214106892894,17.348342895507812,0.7534178180850462,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_034,log,65,531.5,48.2139215513688,7.593189869589812,150.50792771730352,49.017327349654906,0.9337473455694354,0.037213417656766244,14.994373632223452,1.272558507824042,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,raw_sqerror_reference,raw,66,1271.75,48.2561795733973,7.302065173500381,122.05234017557285,45.471866866433245,0.9564150228987026,0.028710428810058003,19.589611816406247,1.4861665862433548,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_009,log,39,897.5,48.29104175944909,13.13124015857866,170.2228253393807,73.85061181486473,0.9100828605521271,0.05999368254844411,13.311847125760588,0.34625553596253733,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_066,raw,65,884.5,48.344519365140926,6.081799654758897,106.48226817041682,29.724243577105664,0.9666564184726743,0.016590316133943555,21.749346542358396,1.7825221212357767,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_034,log,39,380.0,48.37594918483255,8.205995475083231,155.7008793902314,55.594033346816076,0.9285233858194162,0.044590325456570934,14.93395634701185,1.2171980864197232,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_015,raw,40,1228.75,48.450109486781265,6.338441199769298,105.5427355205563,26.407137502856752,0.9679525817221122,0.012986491595969527,21.678035736083984,0.8498811178740578,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_017,raw,66,666.5,48.6316156829879,11.079160789458472,125.5681350730759,60.034680347876595,0.9510348673034148,0.03989810464770986,17.254126358032227,1.0844131381022604,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_045,log,39,1072.75,48.66481982316907,10.166368629861571,174.14863778004778,75.35170712569764,0.9049698920412266,0.06771731625661583,13.741086895242995,0.1763274938546856,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_017,raw,67,758.0,48.895659817174334,10.29786771786988,126.13232721685756,58.27334572429682,0.9510640532094886,0.03858345063125017,18.37378005981445,1.6804792733546423,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_023,raw,62,1201.25,48.934958904842844,6.433720210404492,113.56583300056562,35.940894329649176,0.9629277184856245,0.019266537730190447,20.05630569458008,1.6260511079751143,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_023,raw,63,1068.5,49.00519842593668,6.969050386590909,114.11563934741527,37.21560440560985,0.9624508407861007,0.0204119106892161,19.660797119140618,0.9661612633146036,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_016,log,39,614.5,49.01137708385085,6.46901786385563,138.8751306799994,37.06612233344356,0.9443531023158678,0.025590784623077383,15.908666960226476,1.2278542996582655,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,raw_sqerror_reference,raw,67,1195.5,49.10313168752068,6.962905846401946,121.38679477675664,42.46484746237486,0.9573401951266471,0.02615521366414219,19.941735458374023,1.3847220771165425,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_017,raw,62,628.0,49.29483962593124,9.874430063201084,128.71593735827014,53.669672380425816,0.950208662670666,0.03478573573571462,18.010697174072266,0.7737151765563258,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_017,raw,40,475.25,49.34162383034365,9.248292987018853,127.01833539285013,51.32204331239296,0.9518186516079928,0.0324239648385312,17.66937599182129,1.9011909564588054,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_045,log,65,1266.75,49.360530057516755,11.604303160654947,175.64472000990094,74.45063638297023,0.9034861461159958,0.06709291831090135,13.620121754651226,0.3771645833206758,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_047,raw,39,1263.5,49.48136579421566,5.491994496500068,105.25307806252552,25.312833350367455,0.9673649066216575,0.01569934702795628,25.578829193115233,3.6079182183049876,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_022,log,65,392.75,49.512015684581115,13.367600762354762,146.42009686546365,63.30664821322351,0.9351364355013222,0.050515510226244564,14.471486954955948,1.7537962264385567,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_063,log,39,865.75,49.558442085262726,7.526032693950249,146.51114715370392,48.20015670284629,0.9348437079301979,0.037148022352714506,15.398973990175595,0.8223780500506612,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_035,raw,65,1915.75,49.66060476116492,8.485865277099723,147.31272610477433,49.618228057230354,0.9348572228298784,0.03625102484658472,18.61557807922364,0.9308806661292761,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_023,raw,40,907.75,49.695040316084956,7.620321668979255,122.40550485820484,45.89549350805934,0.9559919127812775,0.028718997339220547,20.399497222900386,1.1029951686932256,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_021,log,65,1252.25,49.82124564932315,10.176920981833392,148.94643050441596,60.7812197132813,0.9287798160017869,0.049695032363367364,16.10071481957754,1.6123999901067494,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_029,raw,66,1526.0,49.911544605195246,7.41677794848003,116.71612004996409,41.92614413545039,0.9601677658133235,0.02494970126728745,22.545979690551757,1.0933956811618364,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_063,log,65,882.5,49.915088439226494,8.636540231961668,145.89415354637467,50.02392234991083,0.9347404969079616,0.039148262351072896,16.256643772943857,1.2929987361435105,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_017,raw,63,604.75,49.96619687246004,9.858938969219633,129.87839323470322,54.75985086689006,0.9492019914964621,0.035892794157974084,18.75696792602539,0.9927280267170371,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_022,log,66,540.5,50.0375222497633,8.180581506469416,141.80492163003856,48.15647191598967,0.9416631835551612,0.035024971809913034,15.695018979832419,1.120674969895196,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_021,log,39,1298.75,50.06810396744036,10.193617414630966,148.8991407785952,58.36266969779353,0.9291040941873503,0.04890712674162994,15.818597025003877,2.26610766896714,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_019,raw,67,983.25,50.141660438744154,4.070550366249407,110.16926349250508,25.084838874216285,0.9661171606544452,0.012277770954293644,21.453563690185547,2.826097398759062,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_047,raw,65,1281.25,50.16611833183917,6.095438185789748,108.03909959792175,29.32830092968756,0.9652241106551046,0.01811509221166141,24.55578575134277,2.3732409352690116,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_016,log,66,495.75,50.1705500650973,3.91095202047527,130.39219482686238,23.069887299956417,0.9521361895359921,0.014866478947570505,16.481811794423216,1.723926420996022,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_029,raw,67,1521.25,50.17826232329462,7.404560959600103,115.6613080794944,41.2531126290702,0.9609847084763175,0.024325703691983662,22.354527664184562,1.2742955004248662,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_019,raw,66,1029.0,50.236108544617146,4.613817176321624,110.38920036453106,26.71392704674336,0.9658776149001943,0.013425791796837925,20.50908393859863,1.0188908513519424,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_016,log,65,684.5,50.35924690331461,8.755835294090422,144.62386528706864,48.22097440401152,0.9382352893609263,0.03539831099173312,15.953978461067534,0.9152921727457944,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_066,raw,39,755.0,50.447168284432394,8.683870351734178,110.4529340727103,34.963519479491204,0.9636515781997266,0.019931047852875486,21.743091201782228,2.0385753273093994,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_032,log,39,1146.75,50.496661410083284,9.230892467271351,164.43657494216876,63.25179269687317,0.915865494911412,0.05471593222305321,15.376677162189353,1.9226755246830276,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_059,log,39,1777.75,50.514843997900854,7.545295044891754,167.9861338175824,59.900877975290115,0.9143019611878285,0.05149163194105324,14.102463025180356,0.44873230551168,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_011,raw,40,1904.0,50.595263843415076,5.315099935852365,115.12580539949633,33.41221184931828,0.9622856603442612,0.018121755112261377,20.77204284667969,2.067090150836813,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_029,raw,40,1399.0,50.693950004722,6.346913538946771,115.83364706739539,38.88080940989236,0.9610042296746262,0.02280535357883351,23.055336380004885,1.6771740952428353,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_026,log,65,678.25,50.695352503981056,15.792478853795046,166.42167023931347,85.42988602739203,0.9114304209823278,0.08020850449210704,14.529479707625816,1.9260293259404717,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_070,raw,39,2033.25,50.82812995223752,10.01677474887554,174.0593390308205,76.96148959092524,0.9043658846560654,0.07012450722678201,19.308308029174803,1.458241101326835,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_022,log,39,696.25,50.851723614314935,16.70003472292936,152.91427200152563,74.42946244287579,0.9270316872953983,0.06345875417332889,14.969403447948547,1.6438610515455714,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_060,log,67,934.5,50.88905904767415,7.818086181833988,157.35575408339187,48.243549298945105,0.9292170364325998,0.03769847716997855,14.993539268970814,1.373124936376584,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_029,raw,62,1329.25,51.03474846048614,6.035141776112251,114.47660121461445,35.99221909558592,0.9622743456013837,0.020233609334411748,23.952674102783206,1.1501383780466738,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_016,log,67,552.75,51.111642643833534,4.664658088519955,135.4924850843778,29.19552687048076,0.9481843612526655,0.01884246887227244,16.116215259528044,1.7484387681158957,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_011,raw,67,1960.0,51.16726694224513,6.778840878772013,121.25516128683145,39.812542336587704,0.9576448182883336,0.023862669356655816,21.326577758789064,1.5958281957297185,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_070,raw,65,1539.75,51.216944171260195,11.630457524292645,167.00693113080618,72.62346632350217,0.9122531865570334,0.06340219532215742,19.90651016235352,2.292117189403159,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_029,raw,63,1433.0,51.24563774141194,6.254730694754399,114.75002706690036,37.09122414330976,0.9619022758708631,0.020975355539522934,24.23277969360346,1.159386358403479,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_058,log,65,661.75,51.258683150467235,14.761847073814538,184.00861073310313,90.16338135452553,0.8925542280379162,0.08821132449249532,13.392342973912163,1.070762067770457,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_067,raw,65,1361.0,51.35042466578282,9.939686584923058,153.17538225578463,64.8534544594828,0.9268420615593821,0.051180348671395516,19.719655227661136,1.7272097844407124,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_011,raw,66,1936.25,51.457219998600905,6.806841686387578,122.01945877055239,39.83289947141548,0.9571216318354618,0.023888400011187923,20.82521286010742,1.7853336896192236,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,raw_sqerror_reference,raw,63,1029.5,51.54112910249846,7.6916565703729,125.86827495019344,46.43333514356343,0.9536707345507431,0.030052094543350796,20.920429229736328,1.6944320276759661,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_034,log,62,541.25,51.59025413295127,6.167389792371449,160.2185972315135,44.79035845775573,0.92700190934497,0.03473055828454096,17.027183844239506,1.0477892607867767,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_039,log,65,2444.25,51.60128559058713,9.558870620116164,192.3528534840297,59.80832673293174,0.8925922425135271,0.055816920817865476,12.87390295881766,0.9834772486411051,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_039,log,39,1930.0,51.89369263631047,9.687700627803405,189.91010018327898,56.8563803185414,0.8956516450727561,0.052168025105714416,12.670549897729495,0.6961763546705981,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_060,log,66,1025.5,51.89508733916276,8.55279024951655,162.76114522454506,52.302754632042934,0.9240548331287851,0.042730545573082444,15.239371177793238,1.8105838282554938,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,raw_sqerror_reference,raw,62,1024.0,51.937454293036176,7.633893176014525,126.99475508794569,47.1456419957377,0.9527264307842993,0.030811473647894685,21.48588142395019,1.2483518086568597,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_034,log,63,423.25,51.98784509381105,6.5531046624064695,163.10156517600618,46.64740092012476,0.9241413927059072,0.03700841485971281,17.25997879619714,1.0536367651409422,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,raw_sqerror_reference,raw,40,1122.25,52.079098397438266,8.581593960409402,128.6483395197877,49.36457933906609,0.9512773214710697,0.03291477997251832,21.27150764465332,1.141271646309599,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_047,raw,67,1270.25,52.23356725712925,6.386722669289867,110.14011356099536,27.344809198903175,0.9641382865276577,0.01777010989326393,25.622391128540038,1.8014291171097663,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_051,raw,39,1515.25,52.43775559114291,8.123909696694499,122.40184526137173,40.53273329205304,0.955699165716228,0.02494367596070197,21.022658538818362,1.3104095607956057,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_060,log,62,1128.75,52.48175026644636,6.750514777919288,162.93567332923118,46.51744547372942,0.9247330228779934,0.03668731405009787,15.739316780949892,1.282081912586978,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_051,raw,65,1583.25,52.520345035891765,7.843709471550011,120.50967358276347,41.51135112579234,0.9568176606672313,0.025414351573316094,20.846111679077147,0.7077582680231526,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_011,raw,62,1917.25,52.56321477488906,6.172796058850227,123.62822974327439,40.000885780620976,0.9559269820260043,0.024304468152287477,21.29132766723633,2.19985718129728,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack_without_oem_number,random_search_024,log,39,2183.0,52.6354149746756,7.974389583349879,153.88534677253716,50.28177182038074,0.9275114982225069,0.043295463744043784,17.3069818719183,0.6647848246319824,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_022,log,63,429.5,52.67891374122867,12.220639772009637,154.07602754715313,59.92164804886903,0.9296091152927299,0.049172097032401704,15.693693806140981,1.3044919223168838,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets,random_search_047,raw,66,1207.5,52.89435530494573,6.541599689761199,111.59635198204496,28.198650096249583,0.9631234418709539,0.01849268051213377,26.63033218383789,2.314035819751356,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_047,raw,62,1280.25,52.9433721599631,6.4487323571078035,112.53511456610545,28.46234913756782,0.9624291255032393,0.019067139744325202,25.903418350219724,2.427633709646132,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_019,raw,40,1148.5,52.94806105842437,5.904878529067933,117.7948049948405,27.380158981401266,0.9612721318189242,0.01445395936760986,22.69111213684082,2.039131888967446,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_032,log,65,766.75,52.980284967902165,5.800200451210091,178.248010600284,51.40679542809025,0.9042703629863424,0.05324247328764306,14.657568684049345,0.6165204719495816,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_047,raw,63,1278.0,53.0913044110764,6.409710475548043,113.37804646090534,28.133003976057118,0.9620429980504854,0.01867944723974924,26.20081405639648,2.639375058537962,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_011,raw,63,1893.0,53.16931425403959,5.577089547518026,125.85233121995063,38.53932420494402,0.9545995738470033,0.023594204129797767,22.18396682739257,2.267294933568105,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_022,log,62,569.0,53.204007854324104,13.291034498200489,153.08858218014691,62.888061814811806,0.9294550097016783,0.05199618317942778,15.602411021463464,1.7760255339183386,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_022,log,40,594.0,53.25652738246218,12.606413418654562,156.65496151376615,62.617742254796205,0.9266678421878052,0.0526441347072459,15.644598918967217,1.4523117396422043,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features,random_search_022,log,67,532.0,53.27590269718392,13.099390298610514,158.04629364549132,66.41002971688609,0.9249267470256222,0.05706785215897721,16.14215044164902,1.4902145982380859,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_019,raw,63,1154.25,53.31230518875378,4.74974646514931,117.44408524490228,25.461174901112944,0.9615497322617393,0.013250807033227563,21.787554931640624,1.5865400149275162,4
xgboost,strict_part_identity_grouped_cv,trusted_registry_lifecycle_stack,random_search_047,raw,40,1279.5,53.330540304576616,6.482730250188204,112.86023278898155,28.40586034234046,0.9622792067121332,0.018927592676435376,26.767409515380862,2.759450447297754,4
xgboost,strict_part_identity_grouped_cv,trusted_extended_traficom_stack,random_search_019,raw,62,1130.0,53.34861384813256,4.851529812851711,117.5919179826092,25.974536832512392,0.9614072690454688,0.013627701945668385,22.119666671752924,1.4685655443374594,4
xgboost,strict_part_identity_grouped_cv,trusted_manual_all_features_usable_by_xgboost,random_search_066,raw,63,1041.25,53.35662708274174,7.478051561992782,112.69400140560508,34.46935018224836,0.9619712219710198,0.020743138900694638,24.474568557739257,1.4159926246844292,4
xgboost,strict_part_identity_grouped_cv,trusted_recommended_features_without_date_offsets_without_oem_number,random_search_059,log,65,1954.25,53.38090702880585,6.752256904806813,179.6658577732892,60.38541130587374,0.903270498565204,0.05368328473369982,13.649989957380436,0.39940109210899255,4
