product_id,listing_count,mean_price,median_price,std_price,price_variance,coefficient_of_variation,min_price,max_price,price_range
53480535,6,165.8,165.9,0.5196,0.27,0.0031,165.1,166.6,1.5
63181431,6,165.8,165.9,0.5196,0.27,0.0031,165.1,166.6,1.5
64257752,6,165.8,165.9,0.5196,0.27,0.0031,165.1,166.6,1.5
65575757,6,165.8,165.9,0.5196,0.27,0.0031,165.1,166.6,1.5
60482533,6,157.5,157.6,0.5196,0.27,0.0033,156.8,158.3,1.5
60482540,6,157.5,157.6,0.5196,0.27,0.0033,156.8,158.3,1.5
60484610,6,157.5,157.6,0.5196,0.27,0.0033,156.8,158.3,1.5
60484632,6,157.5,157.6,0.5196,0.27,0.0033,156.8,158.3,1.5
53979568,3,295.2667,294.9,0.5185,0.2689,0.0018,294.9,296.0,1.1
66434289,3,295.2667,294.9,0.5185,0.2689,0.0018,294.9,296.0,1.1
53402374,5,153.9,153.9,0.5177,0.268,0.0034,153.3,154.7,1.4
58825525,5,177.74,177.8,0.5161,0.2664,0.0029,176.9,178.5,1.6
61076249,5,177.74,177.8,0.5161,0.2664,0.0029,176.9,178.5,1.6
53419024,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
53463472,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
58737420,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
59860320,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
59860322,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
60058884,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
64675834,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
65138592,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
65138593,6,165.7333,165.7,0.5153,0.2656,0.0031,165.1,166.6,1.5
60920918,6,167.5333,167.5,0.5153,0.2656,0.0031,166.9,168.4,1.5
64572767,4,142.0,141.85,0.5148,0.265,0.0036,141.5,142.8,1.3
66630808,4,281.775,281.65,0.5117,0.2619,0.0018,281.2,282.6,1.4
54224758,6,159.85,159.9,0.5058,0.2558,0.0032,159.2,160.7,1.5
60222049,6,159.85,159.9,0.5058,0.2558,0.0032,159.2,160.7,1.5
60553538,5,177.68,177.6,0.5036,0.2536,0.0028,177.0,178.5,1.5
54416445,6,159.8,159.75,0.5033,0.2533,0.0031,159.2,160.7,1.5
60073918,6,159.8,159.75,0.5033,0.2533,0.0031,159.2,160.7,1.5
60073919,6,159.8,159.75,0.5033,0.2533,0.0031,159.2,160.7,1.5
62238839,5,177.76,177.8,0.4841,0.2344,0.0027,177.0,178.5,1.5
62502054,5,177.76,177.8,0.4841,0.2344,0.0027,177.0,178.5,1.5
64594084,5,177.76,177.8,0.4841,0.2344,0.0027,177.0,178.5,1.5
54217190,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
54222111,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
54265596,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
54291789,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
58355099,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
58383840,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
60471158,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
64251613,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
65116552,6,147.9667,147.9,0.4784,0.2289,0.0032,147.4,148.8,1.4
54230860,6,148.0333,148.1,0.4784,0.2289,0.0032,147.4,148.8,1.4
54252481,6,148.0333,148.1,0.4784,0.2289,0.0032,147.4,148.8,1.4
66395007,6,148.0333,148.1,0.4784,0.2289,0.0032,147.4,148.8,1.4
53386727,6,153.8667,153.8,0.4784,0.2289,0.0031,153.3,154.7,1.4
53491409,6,153.8667,153.8,0.4784,0.2289,0.0031,153.3,154.7,1.4
53707675,6,153.8667,153.8,0.4784,0.2289,0.0031,153.3,154.7,1.4
54142603,6,153.8667,153.8,0.4784,0.2289,0.0031,153.3,154.7,1.4
61134774,6,153.8667,153.8,0.4784,0.2289,0.0031,153.3,154.7,1.4
53380327,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53386676,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53391210,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53392094,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53398778,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53437974,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53438211,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53447279,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53460365,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53484488,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53492535,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53493166,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
53495141,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
54272034,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
58399521,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
65066105,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
65210848,6,153.9333,154.0,0.4784,0.2289,0.0031,153.3,154.7,1.4
55328011,5,159.92,159.8,0.4665,0.2176,0.0029,159.3,160.7,1.4
55328012,5,159.92,159.8,0.4665,0.2176,0.0029,159.3,160.7,1.4
54386802,6,144.4,144.35,0.4546,0.2067,0.0031,143.9,145.2,1.3
65784734,5,129.36,129.5,0.4499,0.2024,0.0035,128.8,130.0,1.2
53451718,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53485361,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53485816,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53492208,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53707825,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53938328,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53938783,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
54689453,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
54777206,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
55828295,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
56982221,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
58954021,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
60973822,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
61842750,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
62991558,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
62991561,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
62991562,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
62991563,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
63439416,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
63439417,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
64471152,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
65114420,6,142.1,142.2,0.4435,0.1967,0.0031,141.5,142.8,1.3
53426452,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53581804,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53590615,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53595243,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53721141,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53721194,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53843011,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53987010,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
53989118,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54040408,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54045264,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54063030,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54071165,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54430621,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54577204,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54582112,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
54657674,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
55966413,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
56394913,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
56438889,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
58749525,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
58952161,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
59101497,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
59552977,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
59815058,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
59815065,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
60162113,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
60981201,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
60985824,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
61712045,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
61914682,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
61914684,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
62558824,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
62641335,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
63308261,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
64503156,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
64661502,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
65487460,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
66468709,6,142.0333,142.0,0.4384,0.1922,0.0031,141.5,142.8,1.3
60507006,6,134.9333,134.9,0.4384,0.1922,0.0032,134.4,135.7,1.3
66552461,6,134.9333,134.9,0.4384,0.1922,0.0032,134.4,135.7,1.3
53685062,5,127.86,127.9,0.4224,0.1784,0.0033,127.4,128.5,1.1
53380463,5,154.06,154.1,0.4224,0.1784,0.0027,153.4,154.7,1.3
53493733,5,154.06,154.1,0.4224,0.1784,0.0027,153.4,154.7,1.3
63136980,4,177.85,177.75,0.4153,0.1725,0.0023,177.4,178.5,1.1
53678716,6,133.1833,133.1,0.414,0.1714,0.0031,132.7,133.9,1.2
61997585,6,130.25,130.3,0.4113,0.1692,0.0032,129.7,130.9,1.2
53401025,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
53471669,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
53490851,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
53494115,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
54012565,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
54020560,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
54033359,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
54033361,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
58503314,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
59572701,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
59655628,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
59769350,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
59769471,6,130.2,130.15,0.4082,0.1667,0.0031,129.7,130.9,1.2
58398781,3,242.1333,241.9,0.4028,0.1622,0.0017,241.8,242.7,0.9
54222822,2,218.6,218.6,0.4,0.16,0.0018,218.2,219.0,0.8
55104212,4,106.5,106.4,0.3937,0.155,0.0037,106.1,107.1,1.0
64796630,4,106.5,106.4,0.3937,0.155,0.0037,106.1,107.1,1.0
66735158,4,118.5,118.55,0.3937,0.155,0.0033,117.9,119.0,1.1
54324453,6,120.7333,120.7,0.3902,0.1522,0.0032,120.3,121.4,1.1
54137596,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54139308,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54214835,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54218705,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54222472,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54239478,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
54998917,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
55487905,6,124.2833,124.25,0.3804,0.1447,0.0031,123.8,124.9,1.1
53617942,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
53713302,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
53717128,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
53720617,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
54051647,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
54472609,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
54529615,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
55828296,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
63169176,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
63170801,6,118.4,118.45,0.3697,0.1367,0.0031,117.9,119.0,1.1
61428204,6,119.1667,119.15,0.3682,0.1356,0.0031,118.7,119.8,1.1
53373961,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
53413355,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
53439276,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
53525478,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
53555100,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
53940167,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
54024254,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
54053381,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
54075917,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
54166562,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
54582424,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
57006018,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
57388462,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
60221227,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
60439527,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
63048923,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
64858611,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
66401424,6,118.3667,118.35,0.3682,0.1356,0.0031,117.9,119.0,1.1
66697123,3,135.2333,135.2,0.3682,0.1356,0.0027,134.8,135.7,0.9
54142483,6,112.4333,112.4,0.3448,0.1189,0.0031,112.0,113.0,1.0
54224930,6,112.4333,112.4,0.3448,0.1189,0.0031,112.0,113.0,1.0
53393260,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53407814,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53410127,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53418701,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53419308,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53419701,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53467783,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53619181,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
53810040,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
54109076,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
54410296,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
54421710,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
59113738,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
59939593,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
60647802,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
64902844,6,106.5333,106.5,0.3448,0.1189,0.0032,106.1,107.1,1.0
54575104,6,106.5833,106.65,0.3436,0.1181,0.0032,106.1,107.1,1.0
54584947,6,106.5833,106.65,0.3436,0.1181,0.0032,106.1,107.1,1.0
55972998,6,106.5833,106.65,0.3436,0.1181,0.0032,106.1,107.1,1.0
64295797,6,106.5833,106.65,0.3436,0.1181,0.0032,106.1,107.1,1.0
66002340,6,106.5833,106.65,0.3436,0.1181,0.0032,106.1,107.1,1.0
61839231,6,112.45,112.45,0.3403,0.1158,0.003,112.0,113.0,1.0
63452429,4,94.675,94.55,0.3269,0.1069,0.0035,94.4,95.2,0.8
66466052,6,101.2667,101.35,0.3197,0.1022,0.0032,100.8,101.7,0.9
66697711,6,101.2667,101.35,0.3197,0.1022,0.0032,100.8,101.7,0.9
53368418,6,98.2667,98.25,0.3197,0.1022,0.0033,97.9,98.8,0.9
54250831,5,112.52,112.5,0.3124,0.0976,0.0028,112.1,113.0,0.9
54250832,5,112.52,112.5,0.3124,0.0976,0.0028,112.1,113.0,0.9
53606468,5,94.7,94.6,0.3098,0.096,0.0033,94.4,95.2,0.8
64345962,5,94.7,94.6,0.3098,0.096,0.0033,94.4,95.2,0.8
53864019,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
53866330,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
53866331,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54049082,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54549667,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54549674,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54570499,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54572869,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54573063,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54573661,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
54573914,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
55593930,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
65114099,6,100.6333,100.7,0.3091,0.0956,0.0031,100.2,101.1,0.9
53727493,5,94.72,94.7,0.3059,0.0936,0.0032,94.4,95.2,0.8
53661860,6,95.8833,95.85,0.3023,0.0914,0.0032,95.5,96.4,0.9
54436057,6,95.8833,95.85,0.3023,0.0914,0.0032,95.5,96.4,0.9
54545172,6,95.9167,95.95,0.3023,0.0914,0.0032,95.5,96.4,0.9
55161385,6,95.9167,95.95,0.3023,0.0914,0.0032,95.5,96.4,0.9
54322755,6,101.7833,101.75,0.3023,0.0914,0.003,101.4,102.3,0.9
54375921,6,101.7833,101.75,0.3023,0.0914,0.003,101.4,102.3,0.9
65059338,6,100.5833,100.55,0.3023,0.0914,0.003,100.2,101.1,0.9
65316485,6,100.5833,100.55,0.3023,0.0914,0.003,100.2,101.1,0.9
66173210,6,85.25,85.3,0.2872,0.0825,0.0034,84.9,85.7,0.8
60519221,6,95.6167,95.7,0.2853,0.0814,0.003,95.2,96.0,0.8
53420558,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53453680,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53591509,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53606842,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53878896,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53985258,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
53992837,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54073986,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54074053,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54223993,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54410277,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54427546,6,85.2,85.15,0.2828,0.08,0.0033,84.9,85.7,0.8
54428098,6,85.2,85.15,0.2828,0.08,0.0033,84.9,85.7,0.8
54430249,6,85.2,85.15,0.2828,0.08,0.0033,84.9,85.7,0.8
54443614,6,85.2,85.15,0.2828,0.08,0.0033,84.9,85.7,0.8
54446096,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54446145,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54447608,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54468823,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54483957,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54660990,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54666154,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54686864,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54688452,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54688469,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
54959086,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
55103367,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
55967124,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
56691920,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
56901591,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
57233767,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
58994424,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
59583086,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
60199793,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
61734037,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
62647179,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
63141783,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
63238739,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
63308601,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
64521531,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
64636107,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
64675777,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
64675780,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
64941867,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65138583,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65138584,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65432379,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65484076,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65510436,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65511004,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
65558491,6,94.7,94.65,0.2828,0.08,0.003,94.4,95.2,0.8
66444857,6,85.2,85.15,0.2828,0.08,0.0033,84.9,85.7,0.8
54027084,6,88.8,88.75,0.2828,0.08,0.0032,88.5,89.3,0.8
54126407,6,88.8,88.75,0.2828,0.08,0.0032,88.5,89.3,0.8
54018118,6,88.8333,88.85,0.2809,0.0789,0.0032,88.5,89.3,0.8
54064332,6,88.8333,88.85,0.2809,0.0789,0.0032,88.5,89.3,0.8
53397731,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
53429617,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
53501898,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
53705104,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
53913410,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
54035815,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
54080780,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
54505247,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
54556301,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
56097887,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
56268870,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
57180324,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
57182287,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
57894044,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
57894045,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
58671369,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
58671370,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
59564435,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
60048848,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
60133533,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
60207964,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
63687615,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
63687620,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
65400023,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
65735585,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
66208956,6,94.7333,94.75,0.2809,0.0789,0.003,94.4,95.2,0.8
53656183,6,89.5,89.5,0.2769,0.0767,0.0031,89.2,90.0,0.8
53656387,6,89.5,89.5,0.2769,0.0767,0.0031,89.2,90.0,0.8
64643597,6,95.5667,95.55,0.2749,0.0756,0.0029,95.2,96.0,0.8
