model_type,feature_variant,config_name,target_mode,feature_count,validation_MAE,validation_RMSE,validation_R2,validation_median_AE
ridge,trusted_recommended_features,log_ridge_alpha_0_03_minfreq_10,log,67,102.02862424935115,265.804095992211,0.8240996466584785,19.617389778212527
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_03_minfreq_10,log,65,102.61645420545756,266.49438002400683,0.8231848460947226,20.080891468938816
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_03_minfreq_10,log,66,102.69928660172114,266.4783481089763,0.8232061193407699,19.823149841269014
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_03_minfreq_10,log,62,102.8143361372185,266.74647176411213,0.8228501694523577,20.29830042732288
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_03_minfreq_10,log,66,102.82216158159777,267.81094456190516,0.8214334876978513,19.591345149254664
ridge,trusted_manual_all_features_set,log_ridge_alpha_0_03_minfreq_10,log,63,102.86290526439572,268.43886512403975,0.8205951572696675,19.753726648954284
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_03_minfreq_10,log,61,103.13893694352798,267.58870491314343,0.8217297272198447,20.474607710717926
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_03_minfreq_10,log,62,103.3980839880015,269.8779100382057,0.8186664974343631,19.76921982714947
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_1_minfreq_2,log,65,105.49467541281031,283.76737967449424,0.7995212648889326,16.271150803906494
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_1_minfreq_2,log,66,105.5894644548266,283.9425338404486,0.7992736992746409,16.236463121648683
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_1_minfreq_2,log,62,105.78415164976857,284.29005565759866,0.7987820543206612,16.313725081435052
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_1_minfreq_2,log,61,106.99457417926133,289.3104059778178,0.7916125870051454,16.6429919439272
ridge,trusted_recommended_features_without_oem_number,log_ridge_alpha_0_1_minfreq_5,log,66,108.68909419554315,299.0250545938501,0.7773828951478107,16.027228981645465
ridge,trusted_recommended_features_without_listing_dates_without_oem_number,log_ridge_alpha_0_1_minfreq_5,log,65,108.80280143217267,299.80237065453167,0.7762240038630018,16.188117079039984
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_1_minfreq_2,log,66,108.96270920152314,297.9272556223834,0.7790144655959879,16.87761057892017
ridge,trusted_extended_traficom_stack,log_ridge_alpha_0_1_minfreq_2,log,62,109.1814399374322,299.102483881365,0.7772675916624991,16.076116936006258
ridge,trusted_extended_traficom_stack_without_oem_number,log_ridge_alpha_0_1_minfreq_5,log,61,109.40197679754807,301.841347890247,0.7731698202851368,15.769735875486873
ridge,trusted_manual_all_features_set_without_oem_number,log_ridge_alpha_0_1_minfreq_5,log,62,109.48939293894504,301.98610447830976,0.7729522024098388,15.84281027209483
ridge,trusted_recommended_features_without_listing_dates,log_ridge_alpha_0_1_minfreq_5,log,66,109.51221694866106,301.3845726633217,0.7738558231203521,16.20985415427488
