row_index,component_id,component_size,canonical_product_id,identity_key,canonical_part_name,canonical_brand,canonical_model,canonical_year_start,canonical_year_end,product_id,part_name,price,quality_grade,oem_number,mileage,brand,model,category,subcategory,scrape_date,year_start,year_end,year_span,year_mid,brand_merge_key,model_merge_key,repair_status,brand_is_known_model_family,model_looks_like_part_taxonomy,model_family_clean,model_total_registered,model_median_vehicle_age,model_mean_vehicle_age,model_median_mileage,model_mean_mileage,model_median_engine_cc,model_median_power_kw,model_median_mass_kg,model_share_of_market,model_share_within_brand,model_share_over_10y,model_share_over_200k_km,model_automatic_share,model_petrol_share,model_diesel_share,model_ev_share,model_hybrid_share,model_turbo_share,model_firstreg_total_2014_2026,model_firstreg_year_span,model_firstreg_peak_year,model_firstreg_peak_count,model_firstreg_recent_share,model_firstreg_old_share,model_firstreg_weighted_year,brand_total_registered,brand_median_vehicle_age,brand_mean_vehicle_age,brand_median_mileage,brand_mean_mileage,brand_median_engine_cc,brand_median_power_kw,brand_median_mass_kg,brand_share_of_market,brand_share_over_10y,brand_share_over_200k_km,brand_automatic_share,brand_petrol_share,brand_diesel_share,brand_ev_share,brand_hybrid_share,brand_turbo_share,brand_firstreg_total_2014_2026,brand_firstreg_year_span,brand_firstreg_peak_year,brand_firstreg_peak_count,brand_firstreg_recent_share,brand_firstreg_old_share,brand_firstreg_weighted_year,mileage_missing_flag,observations_so_far,days_since_first_seen_so_far,price_changed_flag_so_far,price_change_count_so_far,absolute_price_change_so_far,relative_price_change_pct_so_far,times_observed,first_seen_date,last_seen_date,observed_span_days,price_changed_flag,price_change_count,absolute_price_change,relative_price_change_pct
7113,product_id_part_name_brand_model_year_start_year_end_component_000011,53,57222704,wheel bearing spindle shaft -(right rear) | toyota | corolla | 2019 | 2027,wheel bearing spindle shaft -(right rear),toyota,corolla,2019,2027,57222704,Wheel bearing spindle shaft -(Right rear),207.6,A2,FI09389104A,74000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.4000000000000057,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.3000000000000113,0.1447876447876503
7114,product_id_part_name_brand_model_year_start_year_end_component_000004,62,60419506,wheel bearing spindle shaft -(left rear) | toyota | corolla | 2019 | 2027,wheel bearing spindle shaft -(left rear),toyota,corolla,2019,2027,60419506,Wheel bearing spindle shaft -(Left rear),207.6,A1,FI09389104A,60000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.4000000000000057,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.3000000000000113,0.1447876447876503
7115,product_id_part_name_brand_model_year_start_year_end_component_000004,62,53853342,wheel bearing spindle shaft -(left rear) | toyota | corolla | 2019 | 2027,wheel bearing spindle shaft -(left rear),toyota,corolla,2019,2027,53853342,Wheel bearing spindle shaft -(Left rear),201.7,A1,FI05028803A,2000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.3999999999999772,0.1987083954296956,6,2026-02-03,2026-02-18,15,1,5,0.1999999999999886,0.0993541977148478
7116,product_id_part_name_brand_model_year_start_year_end_component_000046,34,63305368,rear axle beam - | toyota | corolla | 2019 | 2027,rear axle beam -,toyota,corolla,2019,2027,63305368,Rear axle beam -,415.2,A2,FI27837687A,102000.0,toyota,corolla,vehicle exterior / suspension,rear axle beam,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.8000000000000114,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.5,0.1206563706563706
7117,product_id_part_name_brand_model_year_start_year_end_component_000046,34,63350257,rear axle beam - | toyota | corolla | 2019 | 2027,rear axle beam -,toyota,corolla,2019,2027,63350257,Rear axle beam -,415.2,A2,FI27837687A,48000.0,toyota,corolla,vehicle exterior / suspension,rear axle beam,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.8000000000000114,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.5,0.1206563706563706
7118,product_id_part_name_brand_model_year_start_year_end_component_000046,34,65680830,rear axle beam- | toyota | corolla | 2019 | 2027,rear axle beam-,toyota,corolla,2019,2027,65680830,Rear axle beam-,415.2,A2,FI27837687A,72000.0,toyota,corolla,vehicle exterior / suspension,rear axle beam,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.8000000000000114,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.5,0.1206563706563706
7119,product_id_part_name_brand_model_year_start_year_end_component_000046,34,64546427,rear axle beam- | toyota | corolla | 2019 | 2027,rear axle beam-,toyota,corolla,2019,2027,64546427,Rear axle beam-,415.2,A2,FI27837687A,89000.0,toyota,corolla,vehicle exterior / suspension,rear axle beam,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,4.0,0.8000000000000114,0.1930501930501958,6,2026-02-03,2026-02-18,15,1,5,0.5,0.1206563706563706
7120,product_id_part_name_brand_model_year_start_year_end_component_000753,5,66455737,rear axle beam -(rear) | toyota | corolla | 2019 | 2027,rear axle beam -(rear),toyota,corolla,2019,2027,66455737,Rear axle beam -(Rear),394.4,A2,FI07713839A,62000.0,toyota,corolla,vehicle exterior / suspension,rear axle beam,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,3.0,12.0,1.0,2.0,0.6999999999999886,0.1778003556007083,4,2026-02-03,2026-02-18,15,1,3,0.5,0.127000254000508
7121,product_id_part_name_brand_model_year_start_year_end_component_000006,61,53865601,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,53865601,Suspension -(Rear),47.4,A1,FI05028803A,2000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7122,product_id_part_name_brand_model_year_start_year_end_component_000006,61,58825993,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,58825993,Suspension -(Rear),47.4,A2,FI05028803A,58000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7123,product_id_part_name_brand_model_year_start_year_end_component_000006,61,58825994,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,58825994,Suspension -(Rear),47.4,A2,FI05028803A,58000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7124,product_id_part_name_brand_model_year_start_year_end_component_000006,61,60498741,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,60498741,Suspension -(Rear),47.4,A2,FI27837687A,147000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,4.0,12.0,1.0,3.0,0.0,0.0,5,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7125,product_id_part_name_brand_model_year_start_year_end_component_000006,61,60498767,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,60498767,Suspension -(Rear),47.4,A2,FI27837687A,147000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7126,product_id_part_name_brand_model_year_start_year_end_component_000006,61,59230183,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,59230183,Suspension -(Rear),45.0,A1,FI06509801A,10000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7127,product_id_part_name_brand_model_year_start_year_end_component_000006,61,59230184,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,59230184,Suspension -(Rear),45.0,A1,FI06509801A,10000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7128,product_id_part_name_brand_model_year_start_year_end_component_000006,61,62122633,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,62122633,Suspension -(Rear),47.4,A2,FI27837687A,83000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7129,product_id_part_name_brand_model_year_start_year_end_component_000006,61,62122634,suspension -(rear) | toyota | corolla | 2019 | 2027,suspension -(rear),toyota,corolla,2019,2027,62122634,Suspension -(Rear),47.4,A2,FI27837687A,83000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2019,2027,8,2023.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7130,product_id_part_name_brand_model_year_start_year_end_component_000432,9,53817908,suspension -(rear) | toyota | corolla | 2002 | 2007,suspension -(rear),toyota,corolla,2002,2007,53817908,Suspension -(Rear),47.4,A1,FI01853355A,57000.0,toyota,corolla,vehicle exterior / suspension,all,2026-02-15,2002,2007,5,2004.5,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.0,0.0,6,2026-02-03,2026-02-18,15,1,3,0.0,0.0
7131,product_id_part_name_brand_model_year_start_year_end_component_000017,47,66735158,hub rear -(rear) | toyota | corolla | 2002 | 2007,hub rear -(rear),toyota,corolla,2002,2007,66735158,Hub rear -(Rear),118.6,A2,FI09992720A,277000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2002,2007,5,2004.5,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,3.0,6.0,1.0,2.0,0.6999999999999886,0.5937234944868436,4,2026-02-09,2026-02-18,9,1,3,0.5999999999999943,0.508905852417298
7132,product_id_part_name_brand_model_year_start_year_end_component_000654,6,53866330,hub rear -(left rear) | toyota | corolla | 1993 | 1997,hub rear -(left rear),toyota,corolla,1993,1997,53866330,Hub rear -(Left rear),100.8,A2,FI05028803A,,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,1993,1997,4,1995.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,1,5.0,12.0,1.0,4.0,0.2000000000000028,0.1988071570576569,6,2026-02-03,2026-02-18,15,1,4,0.2000000000000028,0.1988071570576569
7133,product_id_part_name_brand_model_year_start_year_end_component_000655,6,53866331,hub rear -(right rear) | toyota | corolla | 1993 | 1997,hub rear -(right rear),toyota,corolla,1993,1997,53866331,Hub rear -(Right rear),100.8,A2,FI05028803A,,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,1993,1997,4,1995.0,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,1,5.0,12.0,1.0,4.0,0.2000000000000028,0.1988071570576569,6,2026-02-03,2026-02-18,15,1,4,0.2000000000000028,0.1988071570576569
7134,product_id_part_name_brand_model_year_start_year_end_component_000017,47,56097887,hub rear -(rear) | toyota | corolla | 2002 | 2007,hub rear -(rear),toyota,corolla,2002,2007,56097887,Hub rear -(Rear),94.9,A2,FI15710056A,446000.0,toyota,corolla,vehicle exterior / suspension,rear,2026-02-15,2002,2007,5,2004.5,toyota,corolla,original_valid,False,False,corolla,98535,19.0,15.476170657679695,206621.0,206454.1888591323,1590.0,81.0,1270.0,0.0392177855752101,0.263892980529741,0.6485918709088141,0.4438321408636525,0.00651545136246,0.9692393565738062,0.0305678185416349,0.0,0.3193991982544273,0.036677322778708,34912.0,11.0,2020.0,5395.0,0.5992495417048579,0.1028872593950504,2020.981553620532,377068,13.0,13.210931818785,179335.5,193594.4461608457,1598.0,81.0,1345.0,0.1470015149731273,0.5792615655531628,0.3815863451685107,0.0239028504142488,0.9251116509489004,0.06929519343991,0.0049487095165858,0.3234907231586875,0.0837594280076803,137879.0,9.0,2019.0,15184.0,0.4851717810544028,0.308480624315523,2020.3792455703915,0,5.0,12.0,1.0,3.0,0.2000000000000028,0.2111932418162648,6,2026-02-03,2026-02-18,15,1,4,0.0999999999999943,0.1055966209081249
